issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZyM26KCOXeZGWdnNw9m,"[""MAINTAINABILITY""]","[""HIGH""]",MAJOR,CODE_SMELL,OPEN,,typescript:S7761,"Data attributes should be accessed using "".dataset""",app/home/player/StageInlineHost.tsx,64,64,Prefer `.dataset` over `getAttribute(…)`.,5min,CONVENTIONAL,CONSISTENT,,"[""api"",""dom"",""html""]",admin@brendanjohnroch.com,,2026-02-23T23:34:29+0000,2026-02-23T23:34:29+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyM26KCOXeZGWdnNw9m&open=AZyM26KCOXeZGWdnNw9m
AZyMteG0gh4KZo0tpZQQ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageInline.tsx,291,291,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-23T22:53:24+0000,2026-02-23T22:53:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyMteG0gh4KZo0tpZQQ&open=AZyMteG0gh4KZo0tpZQQ
AZyMteJlgh4KZo0tpZQR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6653,Use Object.hasOwn static method instead of hasOwnProperty,app/home/player/lyrics/ensureLyricsForTrack.ts,12,12,Use 'Object.hasOwn()' instead of 'Object.prototype.hasOwnProperty.call()'.,5min,CLEAR,INTENTIONAL,,"[""es2022""]",admin@brendanjohnroch.com,,2026-02-23T22:53:17+0000,2026-02-23T22:53:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyMteJlgh4KZo0tpZQR&open=AZyMteJlgh4KZo0tpZQR
AZyMteJlgh4KZo0tpZQT,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/home/player/lyrics/ensureLyricsForTrack.ts,117,119,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-23T22:53:17+0000,2026-02-23T22:53:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyMteJlgh4KZo0tpZQT&open=AZyMteJlgh4KZo0tpZQT
AZyJp0uksTm-gnXmCCR4,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,app/(site)/exegesis/[displayId]/TipTapEditor.tsx,504,504,'unknown' overrides all other types in this union type.,5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-23T08:38:36+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyJp0uksTm-gnXmCCR4&open=AZyJp0uksTm-gnXmCCR4
AZyJp0uksTm-gnXmCCR6,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,app/(site)/exegesis/[displayId]/TipTapEditor.tsx,565,567,Unnecessary use of conditional expression for default assignment.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-23T08:38:36+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyJp0uksTm-gnXmCCR6&open=AZyJp0uksTm-gnXmCCR6
AZyJp0uksTm-gnXmCCR7,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/(site)/exegesis/[displayId]/TipTapEditor.tsx,565,567,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-23T08:38:36+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyJp0uksTm-gnXmCCR7&open=AZyJp0uksTm-gnXmCCR7
AZyJp0thsTm-gnXmCCRt,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/exegesis/[displayId]/TipTapReadOnly.tsx,33,33,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-23T08:38:28+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyJp0thsTm-gnXmCCRt&open=AZyJp0thsTm-gnXmCCRt
AZyJp0lksTm-gnXmCCRq,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/exegesis/comment/edit/route.ts,68,68,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,16min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-23T08:38:28+0000,2026-05-04T23:39:19+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyJp0lksTm-gnXmCCRq&open=AZyJp0lksTm-gnXmCCRq
AZyJp0lksTm-gnXmCCRs,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,app/api/exegesis/comment/edit/route.ts,174,174,'unknown' overrides all other types in this union type.,5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-23T08:38:28+0000,2026-02-23T08:38:36+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyJp0lksTm-gnXmCCRs&open=AZyJp0lksTm-gnXmCCRs
AZyHmbQvQw9G4jT5U5Nv,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,app/api/exegesis/comment/route.ts,116,116,'unknown' overrides all other types in this union type.,5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-22T23:04:32+0000,2026-02-22T23:04:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHmbQvQw9G4jT5U5Nv&open=AZyHmbQvQw9G4jT5U5Nv
AZyHQ1s9sTm-gnXmq7QI,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/exegesis/[displayId]/TipTapEditor.tsx,502,511,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-03-09T22:46:13+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1s9sTm-gnXmq7QI&open=AZyHQ1s9sTm-gnXmq7QI
AZyHQ1e-sTm-gnXmq7Po,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/exegesis/ExegesisAdminClient.tsx,11,11,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1e-sTm-gnXmq7Po&open=AZyHQ1e-sTm-gnXmq7Po
AZyHQ1g_sTm-gnXmq7Ps,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/exegesis/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1g_sTm-gnXmq7Ps&open=AZyHQ1g_sTm-gnXmq7Ps
AZyHQ1jnsTm-gnXmq7Pv,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/admin/exegesis/group-map/new-group/route.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1jnsTm-gnXmq7Pv&open=AZyHQ1jnsTm-gnXmq7Pv
AZyHQ1i-sTm-gnXmq7Pt,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7773,Number static methods and properties should be preferred over global equivalents,app/api/admin/exegesis/reports/route.ts,32,32,Prefer `Number.NaN` over `NaN`.,2min,CONVENTIONAL,CONSISTENT,,"[""convention"",""es2015""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1i-sTm-gnXmq7Pt&open=AZyHQ1i-sTm-gnXmq7Pt
AZyHQ1j7sTm-gnXmq7Pw,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,app/api/admin/exegesis/thread/pin/route.ts,48,48,Unnecessary use of conditional expression for default assignment.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1j7sTm-gnXmq7Pw&open=AZyHQ1j7sTm-gnXmq7Pw
AZyHQ1jOsTm-gnXmq7Pu,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7773,Number static methods and properties should be preferred over global equivalents,app/api/admin/exegesis/threads/route.ts,27,27,Prefer `Number.NaN` over `NaN`.,2min,CONVENTIONAL,CONSISTENT,,"[""convention"",""es2015""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1jOsTm-gnXmq7Pu&open=AZyHQ1jOsTm-gnXmq7Pu
AZyHQ1mXsTm-gnXmq7P3,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/exegesis/report/route.ts,81,81,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1mXsTm-gnXmq7P3&open=AZyHQ1mXsTm-gnXmq7P3
AZyHQ1visTm-gnXmq7QK,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7781,"Strings should use ""replaceAll()"" instead of ""replace()"" with global regex",lib/exegesis/richText.ts,50,50,Prefer `String#replaceAll()` over `String#replace()`.,5min,CLEAR,INTENTIONAL,,"[""es2021"",""readability""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1visTm-gnXmq7QK&open=AZyHQ1visTm-gnXmq7QK
AZyHQ1visTm-gnXmq7QN,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/exegesis/richText.ts,71,71,Refactor this function to reduce its Cognitive Complexity from 34 to the 15 allowed.,24min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1visTm-gnXmq7QN&open=AZyHQ1visTm-gnXmq7QN
AZyHQ1visTm-gnXmq7QQ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S7741,"""typeof"" should not be used to check for ""undefined""",lib/exegesis/richText.ts,158,158,Compare with `undefined` directly instead of using `typeof`.,2min,CONVENTIONAL,CONSISTENT,,"[""readability"",""style""]",admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-02-22T21:30:25+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1visTm-gnXmq7QQ&open=AZyHQ1visTm-gnXmq7QQ
AZyHQ1visTm-gnXmq7QR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,lib/exegesis/richText.ts,180,180,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-22T21:30:17+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyHQ1visTm-gnXmq7QR&open=AZyHQ1visTm-gnXmq7QR
AZyBcIi2XL1gW6r6mM3N,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/exegesis/thread/route.ts,191,191,Refactor this function to reduce its Cognitive Complexity from 42 to the 15 allowed.,32min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-21T18:21:47+0000,2026-03-07T09:49:12+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyBcIi2XL1gW6r6mM3N&open=AZyBcIi2XL1gW6r6mM3N
AZyBcIlVXL1gW6r6mM3O,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,app/api/exegesis/vote/route.ts,303,303,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-21T18:21:47+0000,2026-02-21T18:21:47+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZyBcIlVXL1gW6r6mM3O&open=AZyBcIlVXL1gW6r6mM3O
AZx_gSL1oYzXJcJ20hQ6,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7772,"Node.js built-in modules should be imported using the ""node:"" protocol",app/api/exegesis/comment/route.ts,3,3,Prefer `node:crypto` over `crypto`.,5min,CONVENTIONAL,CONSISTENT,,"[""convention"",""import"",""nodejs""]",admin@brendanjohnroch.com,,2026-02-21T09:20:32+0000,2026-02-21T09:20:41+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZx_gSL1oYzXJcJ20hQ6&open=AZx_gSL1oYzXJcJ20hQ6
AZx_gSMHoYzXJcJ20hRC,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/exegesis/vote/route.ts,71,71,Refactor this function to reduce its Cognitive Complexity from 29 to the 15 allowed.,19min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-21T09:20:32+0000,2026-03-14T08:41:53+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZx_gSMHoYzXJcJ20hRC&open=AZx_gSMHoYzXJcJ20hRC
AZx6AaLth4LBKj9vjMA9,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7773,Number static methods and properties should be preferred over global equivalents,app/home/player/StageInlineHost.tsx,13,13,Prefer `Number.NaN` over `NaN`.,2min,CONVENTIONAL,CONSISTENT,,"[""convention"",""es2015""]",admin@brendanjohnroch.com,,2026-02-20T07:43:24+0000,2026-02-20T07:43:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZx6AaLth4LBKj9vjMA9&open=AZx6AaLth4LBKj9vjMA9
AZx5143Wn0HW8o61kloV,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7750,"Array methods "".find()"" and "".findLast()"" should be preferred over "".filter()"" for single element retrieval",app/home/PortalTabs.tsx,23,23,Prefer `.find(…)` over `.filter(…)`.,5min,EFFICIENT,INTENTIONAL,,"[""performance"",""readability""]",admin@brendanjohnroch.com,,2026-02-20T06:57:27+0000,2026-02-20T06:57:27+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZx5143Wn0HW8o61kloV&open=AZx5143Wn0HW8o61kloV
AZx1U5S0v1YEnt3QB-f6,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S3358,Ternary operators should not be nested,lib/structuredData.ts,77,79,Extract this nested ternary operation into an independent statement.,5min,CLEAR,INTENTIONAL,,"[""confusing""]",admin@brendanjohnroch.com,,2026-02-19T09:54:42+0000,2026-02-19T09:54:51+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZx1U5S0v1YEnt3QB-f6&open=AZx1U5S0v1YEnt3QB-f6
AZxudhIZRN3gti-1gjBh,"[""MAINTAINABILITY""]","[""MEDIUM""]",MINOR,CODE_SMELL,OPEN,,typescript:S7776,Arrays used only for existence checks should be Sets,app/api/artist-posts/route.ts,11,11,"`VALID_POST_TYPES` should be a `Set`, and use `VALID_POST_TYPES.has()` to check existence or non-existence.",5min,EFFICIENT,INTENTIONAL,,"[""optimization"",""performance""]",admin@brendanjohnroch.com,,2026-02-18T01:55:11+0000,2026-02-18T01:55:11+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxudhIZRN3gti-1gjBh&open=AZxudhIZRN3gti-1gjBh
AZxtzXRfRN3gti-1bkrh,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,emails/MailbagAnswered.tsx,24,24,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T22:50:53+0000,2026-02-17T22:51:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtzXRfRN3gti-1bkrh&open=AZxtzXRfRN3gti-1bkrh
AZxtzXRfRN3gti-1bkri,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6772,Spacing between inline elements should be explicit,emails/MailbagAnswered.tsx,71,71,Ambiguous spacing after previous element span,5min,FORMATTED,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-02-17T22:50:53+0000,2026-02-17T22:51:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtzXRfRN3gti-1bkri&open=AZxtzXRfRN3gti-1bkri
AZxtgs0uz4PvCeqkeGXx,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/admin/mailbag/page.tsx,5,7,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T21:29:37+0000,2026-02-17T21:29:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtgs0uz4PvCeqkeGXx&open=AZxtgs0uz4PvCeqkeGXx
AZxtgs32z4PvCeqkeGX4,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6644,Ternary operator should not be used instead of simpler alternatives,app/api/admin/mailbag/questions/route.ts,96,96,Unnecessary use of boolean literals in conditional expression.,5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-17T21:29:37+0000,2026-02-17T21:29:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxtgs32z4PvCeqkeGX4&open=AZxtgs32z4PvCeqkeGX4
AZxq5Tkl1wBu_bVpsrK8,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalViewerProvider.tsx,29,37,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T09:17:59+0000,2026-02-17T09:18:06+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxq5Tkl1wBu_bVpsrK8&open=AZxq5Tkl1wBu_bVpsrK8
AZxqxKFmArDv13B6sDmO,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/MembershipModalProvider.tsx,57,57,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-02-17T08:42:24+0000,2026-02-17T08:42:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxqxKFmArDv13B6sDmO&open=AZxqxKFmArDv13B6sDmO
AZxqxKFmArDv13B6sDmP,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6754,"The return value of ""useState"" should be destructured and named symmetrically",app/home/MembershipModalProvider.tsx,58,58,useState call is not destructured into value + setter pair,5min,IDENTIFIABLE,CONSISTENT,,"[""react""]",admin@brendanjohnroch.com,,2026-02-17T08:42:24+0000,2026-02-17T08:42:32+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxqxKFmArDv13B6sDmP&open=AZxqxKFmArDv13B6sDmP
AZxpNpTP1wBu_bVpgV8g,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/share.ts,223,223,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,8min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-02-17T01:27:44+0000,2026-02-17T01:27:44+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZxpNpTP1wBu_bVpgV8g&open=AZxpNpTP1wBu_bVpgV8g
AZwYMFyySP8JIq-sHuE7,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/VisualizerPattern.tsx,274,274,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE7&open=AZwYMFyySP8JIq-sHuE7
AZwYMFyySP8JIq-sHuE8,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S4144,Functions should not have identical implementations,app/home/player/VisualizerPattern.tsx,480,480,Update this function so that its implementation is not identical to the one on line 271.,15min,DISTINCT,ADAPTABLE,,"[""confusing"",""duplicate"",""suspicious""]",admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-07T08:20:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE8&open=AZwYMFyySP8JIq-sHuE8
AZwYMFyySP8JIq-sHuE9,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/player/VisualizerPattern.tsx,481,481,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-02-01T07:51:43+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZwYMFyySP8JIq-sHuE9&open=AZwYMFyySP8JIq-sHuE9
