issue_key,software_qualities,impact_severities,severity,type,status,resolution,rule_key,rule_name,file_path,line,end_line,message,effort,clean_code_attribute,clean_code_category,quick_fix_available,tags,author,assignee,creation_date,update_date,rule_description,remediation_guidance,sonar_url
AZusgts5D4_uMWluIGuO,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageInline.tsx,122,122,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-11T10:03:01+0000,2026-01-11T10:03:01+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZusgts5D4_uMWluIGuO&open=AZusgts5D4_uMWluIGuO
AZunZmrdUT7tpfFOVoJH,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,192,201,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJH&open=AZunZmrdUT7tpfFOVoJH
AZunZmrdUT7tpfFOVoJI,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/player/VisualizerPattern.tsx,381,397,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJI&open=AZunZmrdUT7tpfFOVoJI
AZunZmrdUT7tpfFOVoJJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,401,411,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJJ&open=AZunZmrdUT7tpfFOVoJJ
AZunZmrdUT7tpfFOVoJK,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,715,720,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJK&open=AZunZmrdUT7tpfFOVoJK
AZunZmrdUT7tpfFOVoJL,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerPattern.tsx,761,765,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T10:13:45+0000,2026-01-10T17:33:24+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunZmrdUT7tpfFOVoJL&open=AZunZmrdUT7tpfFOVoJL
AZunHfCZK2uMC-GnZvhI,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/VisualizerCanvas.tsx,19,19,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-10T08:23:14+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfCZK2uMC-GnZvhI&open=AZunHfCZK2uMC-GnZvhI
AZunHfCZK2uMC-GnZvhK,"[""RELIABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6825,"Focusable elements should not have ""aria-hidden"" attribute",app/home/player/VisualizerCanvas.tsx,159,171,"aria-hidden=""true"" must not be set on focusable elements.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-10T08:23:14+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfCZK2uMC-GnZvhK&open=AZunHfCZK2uMC-GnZvhK
AZunHfC1K2uMC-GnZvhb,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/StageCore.tsx,29,36,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-09T11:04:54+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfC1K2uMC-GnZvhb&open=AZunHfC1K2uMC-GnZvhb
AZunHfB5K2uMC-GnZvgx,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6847,Non-interactive elements shouldn't have event handlers,app/home/player/StageInline.tsx,199,218,Non-interactive elements should not be assigned mouse or keyboard event listeners.,5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-09T11:04:54+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfB5K2uMC-GnZvgx&open=AZunHfB5K2uMC-GnZvgx
AZunHfB5K2uMC-GnZvgy,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6819,Prefer tag over ARIA role,app/home/player/StageInline.tsx,199,218,"Use <dialog> instead of the ""dialog"" role to ensure accessibility across all devices.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-09T11:04:54+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfB5K2uMC-GnZvgy&open=AZunHfB5K2uMC-GnZvgy
AZunHfCsK2uMC-GnZvhX,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/PlayerController.tsx,8,15,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-09T02:55:22+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfCsK2uMC-GnZvhX&open=AZunHfCsK2uMC-GnZvhX
AZunHfDMK2uMC-GnZvhr,"[""MAINTAINABILITY"",""RELIABILITY""]","[""LOW"",""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6848,Non-interactive DOM elements should not have an interactive handler,app/home/player/ShareMenu.tsx,121,133,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",5min,CONVENTIONAL,CONSISTENT,,"[""accessibility"",""react""]",admin@brendanjohnroch.com,,2026-01-09T01:15:22+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfDMK2uMC-GnZvhr&open=AZunHfDMK2uMC-GnZvhr
AZunHfGtK2uMC-GnZvi-,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/(site)/PlayerHost.tsx,10,14,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-07T23:25:47+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfGtK2uMC-GnZvi-&open=AZunHfGtK2uMC-GnZvi-
AZunHfDdK2uMC-GnZvhu,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/player/MuxUploader.tsx,20,27,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-07T08:17:10+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfDdK2uMC-GnZvhu&open=AZunHfDdK2uMC-GnZvhu
AZunHfDdK2uMC-GnZvhv,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S7721,Functions should be moved to the highest possible scope,app/home/player/MuxUploader.tsx,36,36,Move async function 'createUpload' to the outer scope.,5min,EFFICIENT,INTENTIONAL,,"[""javascript"",""optimization"",""performance""]",admin@brendanjohnroch.com,,2026-01-07T08:17:10+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfDdK2uMC-GnZvhv&open=AZunHfDdK2uMC-GnZvhv
AZunHfE6K2uMC-GnZviR,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/PortalShell.tsx,53,53,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-06T23:13:37+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfE6K2uMC-GnZviR&open=AZunHfE6K2uMC-GnZviR
AZunHfIFK2uMC-GnZvj0,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6571,Type constituents of unions and intersections should not be redundant,lib/albumOffers.ts,7,7,"""bundle_zip"" is overridden by string in this union type.",5min,CLEAR,INTENTIONAL,,"[""redundant"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-06T09:13:16+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfIFK2uMC-GnZvj0&open=AZunHfIFK2uMC-GnZvj0
AZunHfGIK2uMC-GnZvip,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,app/api/webhooks/stripe/route.ts,574,574,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,17min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-06T02:05:55+0000,2026-06-28T22:53:37+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfGIK2uMC-GnZvip&open=AZunHfGIK2uMC-GnZvip
AZunHfEmK2uMC-GnZviI,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/home/modules/BuyAlbumButton.tsx,30,30,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-06T01:28:13+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfEmK2uMC-GnZviI&open=AZunHfEmK2uMC-GnZviI
AZunHfEmK2uMC-GnZviJ,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6582,Optional chaining should be preferred,app/home/modules/BuyAlbumButton.tsx,74,74,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-06T01:28:13+0000,2026-07-12T09:01:05+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfEmK2uMC-GnZviJ&open=AZunHfEmK2uMC-GnZviJ
AZunHfHJK2uMC-GnZvjF,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,css:S4666,Selectors should not be duplicated,app/globals.css,114,114,"Duplicate selector "".shadowHomeGrid"", first used at line 103",1min,LOGICAL,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-05T08:12:56+0000,2026-06-16T08:44:31+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfHJK2uMC-GnZvjF&open=AZunHfHJK2uMC-GnZvjF
AZunHfIzK2uMC-GnZvj9,"[""MAINTAINABILITY""]","[""HIGH""]",CRITICAL,CODE_SMELL,OPEN,,typescript:S3776,Cognitive Complexity of functions should not be too high,lib/stripeSubscriptions.ts,62,62,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,11min,FOCUSED,ADAPTABLE,,"[""brain-overload""]",admin@brendanjohnroch.com,,2026-01-04T10:48:02+0000,2026-05-20T09:21:59+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfIzK2uMC-GnZvj9&open=AZunHfIzK2uMC-GnZvj9
AZunHfHAK2uMC-GnZvjD,"[""MAINTAINABILITY""]","[""LOW""]",MINOR,CODE_SMELL,OPEN,,typescript:S6759,React props should be read-only,app/layout.tsx,41,45,Mark the props of the component as read-only.,5min,CONVENTIONAL,CONSISTENT,,"[""react"",""type-dependent""]",admin@brendanjohnroch.com,,2026-01-03T08:38:58+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfHAK2uMC-GnZvjD&open=AZunHfHAK2uMC-GnZvjD
AZunHfIiK2uMC-GnZvj6,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6564,Redundant type aliases should not be used,lib/entitlements.ts,5,5,"Remove this redundant type alias and replace its occurrences with ""string"".",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-01T08:32:20+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfIiK2uMC-GnZvj6&open=AZunHfIiK2uMC-GnZvj6
AZunHfIiK2uMC-GnZvj7,"[""MAINTAINABILITY""]","[""MEDIUM""]",MAJOR,CODE_SMELL,OPEN,,typescript:S6564,Redundant type aliases should not be used,lib/entitlements.ts,6,6,"Remove this redundant type alias and replace its occurrences with ""string"".",5min,CLEAR,INTENTIONAL,,[],admin@brendanjohnroch.com,,2026-01-01T08:32:20+0000,2026-01-10T08:54:43+0000,,,https://sonarcloud.io/project/issues?id=Angelfish-Records_BJR&branch=main&issues=AZunHfIiK2uMC-GnZvj7&open=AZunHfIiK2uMC-GnZvj7
